1062	277
1063	494
1064	396
1065	495
1066	496
1067	497
1068	155
1069	397
1070	419
1071	185
1072	77
1073	498
1074	499
1075	500
1076	501
1077	502
1078	2
1079	104
1080	503
1081	504
1082	365
1083	505
1084	506
1085	507
1086	508
1087	509
1088	77
1089	330
1090	53
1091	432
1092	183
1093	510
1094	14
1095	35
1096	511
1097	512
1098	513
1099	514
1100	221
1101	274
1102	272
1103	511
1104	515
1105	516
1106	517
1107	154
1108	518
1109	519
1110	287
1111	111
1112	520
1113	202
1114	521
1115	168
1116	197
1117	492
1118	407
1119	522
1120	523
1121	98
1122	524
1123	155
1124	457
1125	525
1126	526
1127	322
1128	527
1129	528
1130	529
1131	530
1132	463
1133	183
1134	531
1135	532
1136	533
1137	360
1138	419
1139	534
1140	433
1141	535
1142	92
1143	536
1144	340
1145	537
1146	358
1147	538
1148	539
1149	42
1150	187
1151	540
1152	418
1153	130
1154	79
1155	20
1156	482
1157	32
1158	67
1159	541
1160	489
1161	542
1162	42
1163	543
1164	415
1165	319
1166	433
1167	236
1168	302
1169	434
1170	215
1171	132
1172	156
1173	327
1174	331
1175	227
1176	522
1177	302
1178	77
1179	428
1180	1
1181	521
1182	544
1183	498
1184	37
1185	194
1186	545
1187	159
1188	254
1189	546
1190	52
1191	547
1192	439
1193	3
1194	390
1195	548
1196	284
1197	527
1198	549
1199	241
1200	382
1201	550
1202	381
1203	551
1204	552
1205	321
1206	415
1207	503
1208	37
1209	128
1210	553
1211	367
1212	554
1213	342
1214	555
1215	538
1216	542
1217	130
1218	77
1219	556
1220	557
1221	453
1222	558
1223	232
1224	302
1225	249
1226	309
1227	497
1228	559
1229	492
1230	469
1231	560
1232	123
1233	164
1234	395
1235	402
1236	173
1237	561
1238	562
1239	244
1240	47
1241	482
1242	479
1243	563
1244	304
1245	564
1246	565
1247	372
1248	127
1249	566
1250	461
1251	567
1252	568
1253	569
1254	465
1255	387
1256	464
1257	360
1258	570
1259	571
1260	541
1261	572
1262	573
1263	162
1264	473
1265	574
1266	575
1267	576
1268	577
1269	444
1270	560
1271	578
1272	459
1273	350
1274	579
1275	425
1276	580
1277	235
1278	381
1279	581
1280	370
1281	582
1282	190
1283	583
1284	189
1285	584
1286	103
1287	585
1288	124
1289	328
1290	23
1291	7
1292	586
1293	416
1294	226
1295	131
1296	274
1297	270
1298	587
1299	418
1300	588
1301	589
1302	69
1303	590
1304	76
1305	591
1306	440
1307	592
1308	363
1309	330
1310	76
1311	387
1312	593
1313	17
1314	464
1315	135
1316	594
1317	595
1318	271
1319	596
1320	597
1321	444
1322	598
1323	599
1324	514
1325	600
1326	601
1327	602
1328	83
1329	596
1330	603
1331	604
1332	605
1333	528
1334	544
1335	238
1336	431
1337	606
1338	64
1339	607
1340	608
1341	605
1342	402
1343	268
1344	291
1345	335
1346	609
1347	305
1348	463
1349	460
1350	140
1351	610
1352	230
1353	611
1354	186
1355	23
1356	57
1357	104
1358	195
1359	418
1360	233
1361	601
1362	340
1363	612
1364	233
1365	47
1366	270
1367	282
1368	613
1369	236
1370	419
1371	59
1372	185
1373	143
1374	542
1375	223
1376	292
1377	292
1378	614
1379	615
1380	324
1381	545
1382	195
1383	432
1384	282
1385	200
1386	616
1387	541
1388	201
1389	617
1390	35
1391	211
1392	618
1393	601
1394	194
1395	463
1396	619
1397	620
1398	621
1399	622
1400	623
1401	330
1402	528
1403	439
1404	267
1405	321
1406	624
1407	625
1408	244
1409	298
1410	626
1411	627
1412	603
1413	48
1414	321
1415	628
1416	629
1417	473
1418	630
1419	631
1420	632
1421	259
1422	633
1423	419
1424	634
1425	635
1426	542
1427	382
1428	538
1429	408
1430	327
1431	449
1432	520
1433	636
1434	637
1435	346
1436	208
1437	556
1438	638
1439	238
1440	639
1441	160
1442	422
1443	640
1444	49
1445	433
1446	641
1447	436
1448	42
1449	642
1450	17
1451	104
1452	327
1453	643
1454	204
1455	644
1456	645
1457	105
1458	112
1459	646
1460	647
1461	344
1462	648
1463	47
1464	119
1465	649
1466	168
1467	650
1468	651
1469	652
1470	653
1471	398
1472	561
1473	481
1474	335
1475	296
1476	151
1477	654
1478	655
1479	498
1480	656
1481	657
1482	658
1483	659
1484	35
1485	660
1486	661
1487	559
1488	662
1489	46
1490	70
1491	351
1492	104
1493	663
1494	98
1495	532
1496	664
1497	651
1498	665
1499	666
1500	428
1501	74
1502	434
1503	130
1504	360
1505	37
1506	667
1507	466
1508	111
1509	5
1510	499
1511	47
1512	668
1513	669
1514	590
1515	670
1516	167
1517	671
1518	148
1519	672
1520	415
1521	673
1522	387
1523	674
1524	202
1525	42
1526	675
1527	465
1528	609
1529	434
1530	298
1531	676
1532	14
1533	13
1534	201
1535	677
1536	28
1537	153
1538	678
1539	679
1540	659
1541	128
1542	593
1543	431
1544	14
1545	427
1546	288
1547	626
1548	67
1549	134
1550	680
1551	321
1552	321
1553	365
1554	544
1555	538
1556	159
1557	681
1558	525
1559	102
1560	682
1561	683
1562	684
1563	685
1564	18
1565	686
1566	340
1567	545
1568	259
1569	687
1570	688
1571	231
1572	249
1573	231
1574	689
1575	690
1576	691
1577	592
1578	692
1579	505
1580	226
1581	527
1582	693
1583	472
1584	563
1585	95
1586	231
1587	17
1588	302
1589	23
1590	694
1591	490
1592	269
1593	5
1594	695
1595	696
1596	106
1597	467
1598	11
1599	307
1600	697
1601	698
1602	220
1603	699
1604	185
1605	95
1606	700
1607	701
1608	702
1609	703
1610	704
1611	395
1612	705
1613	148
1614	706
1615	707
1616	708
1617	481
1618	709
1619	457
1620	710
1621	241
1622	240
1623	711
1624	712
1625	545
1626	713
1627	714
1628	715
1629	716
1630	269
1631	717
1632	718
1633	102
1634	354
1635	719
1636	451
1637	720
1638	721
1639	722
1640	723
1641	335
1642	518
1643	312
1644	422
1645	724
1646	430
1647	476
1648	725
1649	726
1650	727
1651	728
1652	638
1653	250
1654	729
1655	547
1656	499
1657	102
1658	730
1659	731
1660	732
1661	430
1662	733
1663	686
1664	734
1665	735
1666	736
1667	737
1668	738
1669	168
1670	11
1671	739
1672	643
1673	740
1674	741
1675	742
1676	743
1677	744
1678	745
1679	138
1680	746
1681	436
1682	83
1683	294
1684	523
1685	747
1686	748
1687	316
1688	749
1689	750
1690	158
1691	268
1692	37
1693	751
1694	97
1695	486
1696	418
1697	128
1698	662
1699	163
1700	105
1701	722
1702	9
1703	234
1704	752
1705	465
1706	138
1707	70
1708	527
1709	159
1710	173
1711	198
1712	638
1713	348
1714	609
1715	68
1716	364
1717	475
1718	753
1719	95
1720	17
1721	304
1722	31
1723	754
1724	755
1725	367
1726	186
1727	351
1728	622
1729	464
1730	468
1731	521
1732	47
1733	756
1734	757
1735	758
1736	759
1737	527
1738	282
1739	544
1740	574
1741	760
1742	761
1743	80
1744	762
1745	763
1746	444
1747	454
1748	764
1749	765
1750	18
1751	595
1752	518
1753	766
1754	41
1755	71
1756	103
1757	767
1758	768
1759	769
1760	577
1761	770
1762	771
1763	418
1764	772
1765	642
1766	130
1767	196
1768	272
1769	590
1770	84
1771	283
1772	193
1773	282
1774	392
1775	773
1776	241
1777	468
1778	274
1779	255
1780	130
1781	748
1782	542
1783	498
1784	370
1785	373
1786	26
1787	162
1788	293
1789	316
1790	469
1791	774
1792	288
1793	775
1794	441
1795	367
1796	776
1797	777
1798	778
1799	689
1800	358
1801	779
1802	223
1803	780
1804	284
1805	123
1806	272
1807	321
1808	77
1809	425
1810	781
1811	205
1812	37
1813	709
1814	110
1815	151
1816	782
1817	642
1818	500
1819	56
1820	783
1821	204
1822	601
1823	132
1824	784
1825	638
1826	785
1827	440
1828	241
1829	511
1830	296
1831	104
1832	476
1833	609
1834	786
1835	11
1836	787
1837	788
1838	789
1839	163
1840	47
1841	379
1842	600
1843	204
1844	427
1845	790
1846	332
1847	24
1848	596
1849	791
1850	792
1851	574
1852	541
1853	793
1854	794
1855	795
1856	312
1857	118
1858	570
1859	796
1860	797
1861	296
1862	559
1863	440
1864	798
1865	799
1866	800
1867	801
1868	408
1869	642
1870	802
1871	803
1872	468
1873	804
1874	286
1875	508
1876	302
1877	192
1878	805
1879	806
1880	807
1881	808
1882	432
1883	809
1884	638
1885	810
1886	811
1887	812
1888	596
1889	813
1890	814
1891	98
1892	815
1893	816
1894	817
1895	818
1896	819
1897	820
1898	542
1899	620
1900	821
1901	822
1902	433
1903	404
1904	498
1905	401
1906	241
1907	618
1908	346
1909	528
1910	823
1911	464
1912	824
1913	722
1914	430
1915	410
1916	702
1917	447
1918	825
1919	826
1920	827
1921	376
1922	638
1923	828
1924	829
1925	830
1926	831
1927	677
1928	143
1929	832
1930	833
1931	780
1932	383
1933	330
1934	834
1935	12
1936	835
1937	769
1938	836
1939	837
1940	838
1941	800
1942	327
1943	839
1944	840
1945	17
1946	841
1947	842
1948	843
1949	844
1950	486
1951	380
1952	845
1953	229
1954	542
1955	722
1956	132
1957	587
1958	846
1959	230
1960	250
1961	658
1962	847
1963	603
1964	848
1965	849
1966	850
1967	138
1968	270
1969	339
1970	851
1971	350
1972	277
1973	852
1974	624
1975	853
1976	733
1977	854
1978	855
1979	651
1980	650
1981	364
1982	155
1983	607
1984	26
1985	489
1986	476
1987	294
1988	135
1989	856
1990	170
1991	385
1992	857
1993	397
1994	858
1995	148
1996	859
1997	860
1998	861
1999	430
2000	508
2001	714
2002	862
2003	486
2004	863
2005	843
2006	305
2007	864
2008	865
2009	273
2010	302
2011	363
2012	195
2013	440
2014	321
2015	620
2016	748
2017	638
2018	564
2019	866
2020	867
2021	154
2022	305
2023	148
2024	748
2025	868
2026	648
2027	629
2028	201
2029	94
2030	432
2031	603
2032	869
2033	601
2034	870
2035	444
2036	871
2037	358
2038	872
2039	873
2040	874
2041	626
2042	759
2043	875
2044	127
2045	876
2046	877
2047	763
2048	878
2049	405
2050	879
2051	738
2052	417
2053	129
2054	226
2055	526
2056	880
2057	689
2058	321
2059	881
2060	185
2061	882
2062	350
2063	358
2064	472
2065	787
2066	111
2067	757
2068	883
2069	2
2070	884
2071	176
2072	885
2073	886
2074	772
2075	887
2076	466
2077	37
2078	123
2079	37
2080	888
2081	161
2082	234
2083	245
2084	889
2085	890
2086	891
2087	151
2088	32
2089	351
2090	747
2091	769
2092	211
2093	334
2094	683
2095	221
2096	531
2097	892
2098	713
2099	787
2100	23
2101	893
2102	787
2103	405
2104	894
2105	895
2106	896
2107	897
2108	898
2109	567
2110	899
2111	900
2112	439
2113	659
2114	698
2115	901
2116	848
2117	902
2118	613
2119	436
2120	272
2121	903
2122	904
2123	905
2124	698
2125	112
2126	79
2127	906
2128	881
2129	665
2130	225
2131	574
2132	907
2133	519
2134	52
2135	908
2136	909
2137	910
2138	911
2139	392
2140	486
2141	912
2142	820
2143	143
2144	149
2145	440
2146	49
2147	224
2148	913
2149	914
2150	915
2151	916
2152	917
2153	508
2154	918
2155	196
2156	919
2157	418
2158	519
2159	920
2160	921
2161	464
2162	922
2163	451
2164	923
2165	288
2166	924
2167	104
2168	133
2169	925
2170	506
2171	230
2172	926
2173	418
2174	927
2175	772
2176	928
2177	929
2178	11
2179	112
2180	930
2181	931
2182	932
2183	933
2184	934
2185	935
2186	698
2187	549
2188	225
2189	936
2190	937
2191	272
2192	391
2193	689
2194	938
2195	118
2196	1
2197	377
2198	382
2199	196
2200	56
2201	939
2202	149
2203	486
2204	829
2205	689
2206	940
2207	805
2208	430
2209	689
2210	32
2211	600
2212	941
2213	238
2214	238
2215	317
2216	222
2217	596
2218	942
2219	943
2220	489
2221	418
2222	944
2223	794
2224	945
2225	466
2226	769
2227	76
2228	383
2229	765
2230	946
2231	947
2232	948
2233	949
2234	950
2235	951
2236	685
2237	952
2238	650
2239	645
2240	953
2241	829
2242	954
2243	827
2244	715
2245	147
2246	754
2247	955
2248	320
2249	956
2250	957
2251	958
2252	52
2253	928
2254	578
2255	614
2256	959
2257	502
2258	310
2259	960
2260	333
2261	961
2262	962
2263	963
2264	964
2265	965
2266	441
2267	966
2268	879
2269	871
2270	255
2271	556
2272	372
2273	967
2274	542
2275	908
2276	323
2277	42
2278	573
2279	787
2280	338
2281	79
2282	97
2283	968
2284	107
2285	650
2286	969
2287	143
2288	970
2289	390
2290	971
2291	972
2292	973
2293	974
2294	975
2295	976
2296	977
2297	978
2298	170
2299	228
2300	250
2301	979
2302	545
2303	164
2304	482
2305	322
2306	270
2307	845
2308	240
2309	59
2310	980
2311	916
2312	613
2313	981
2314	186
2315	600
2316	94
2317	128
2318	424
2319	911
2320	193
2321	982
2322	976
2323	415
2324	112
2325	689
2326	114
2327	795
2328	983
2329	464
2330	984
2331	267
2332	985
2333	802
2334	47
2335	986
2336	272
2337	987
2338	459
2339	689
2340	988
2341	866
2342	989
2343	564
2344	459
2345	123
2346	753
2347	990
2348	991
2349	204
2350	992
2351	105
2352	335
2353	993
2354	994
2355	446
2356	995
2357	781
2358	23
2359	682
2360	190
2361	126
2362	996
2363	84
2364	539
2365	997
2366	689
2367	998
2368	999
2369	1000
2370	235
2371	549
2372	1001
2373	1002
2374	1003
2375	228
2376	164
2377	1004
2378	802
2379	1005
2380	555
2381	787
2382	1006
2383	106
2384	1007
2385	1008
2386	1009
2387	1010
2388	1011
2389	1012
2390	310
2391	0
2392	1013
2393	414
2394	620
2395	683
2396	421
2397	464
2398	1014
2399	574
2400	788
2401	1015
2402	328
2403	1016
2404	974
2405	624
2406	395
2407	719
2408	1017
2409	1018
2410	1019
2411	615
2412	5
2413	1020
2414	1021
2415	1022
2416	269
2417	1023
2418	1024
2419	367
2420	162
2421	1025
2422	1026
2423	1027
2424	1028
2425	1029
2426	217
2427	1030
2428	130
2429	1031
2430	818
2431	1032
2432	1033
2433	1034
2434	1035
2435	1036
2436	77
2437	105
2438	1037
2439	1038
2440	1039
2441	109
2442	1040
2443	335
2444	851
2445	230
2446	350
2447	1041
2448	326
2449	465
2450	87
2451	1042
2452	1043
2453	36
2454	428
2455	259
2456	1044
2457	570
2458	1045
2459	224
2460	1046
2461	689
2462	1047
2463	1048
2464	1049
2465	409
2466	1050
2467	689
2468	1051
2469	1052
2470	827
2471	245
2472	1053
2473	1054
2474	1055
2475	1056
2476	689
2477	1057
2478	497
2479	1058
2480	1059
2481	754
2482	1060
2483	459
2484	1061
2485	1062
2486	1063
2487	1064
2488	932
2489	638
2490	1065
2491	1066
2492	1067
2493	834
2494	1068
2495	1069
2496	1070
2497	65
2498	220
2499	123
2500	845
2501	202
2502	161
2503	105
2504	2
2505	318
2506	241
2507	1071
2508	37
2509	1072
2510	265
2511	1073
2512	1035
2513	76
2514	203
2515	1074
2516	365
2517	890
2518	486
2519	23
2520	787
2521	1075
2522	1076
2523	168
2524	79
2525	517
2526	272
2527	1077
2528	1078
2529	1079
2530	418
2531	515
2532	138
2533	1080
2534	49
2535	48
2536	1081
2537	428
2538	1082
2539	760
2540	1083
2541	639
2542	1084
2543	1052
2544	1085
2545	335
2546	1086
2547	1087
2548	1088
2549	988
2550	1089
2551	491
2552	397
2553	1090
2554	474
2555	1091
2556	1092
2557	913
2558	689
2559	1093
2560	1060
2561	596
2562	1020
2563	1094
2564	1095
2565	1096
2566	347
2567	1097
2568	1098
2569	923
2570	1099
2571	1100
2572	143
2573	1101
2574	207
2575	1102
2576	736
2577	904
2578	1103
2579	1104
2580	1105
2581	1106
2582	1107
2583	1108
2584	1109
2585	1110
2586	1111
2587	1112
2588	564
2589	689
2590	1113
2591	1114
2592	101
2593	1115
2594	250
2595	984
2596	370
2597	1116
2598	277
2599	1117
2600	1118
2601	1119
2602	512
2603	1120
2604	1121
2605	1122
2606	1123
2607	1124
2608	1125
2609	519
2610	689
2611	1126
2612	1066
2613	1127
2614	22
2615	1128
2616	501
2617	1129
2618	689
2619	1130
2620	1131
2621	1132
2622	1133
2623	999
2624	1134
2625	834
2626	1135
2627	425
2628	444
2629	1136
2630	1001
2631	1137
2632	1138
2633	661
2634	497
2635	1139
2636	1140
2637	1141
2638	1142
2639	1143
2640	1144
2641	1145
2642	1146
2643	1147
2644	1148
2645	1149
2646	365
2647	1150
2648	34
2649	1151
2650	1152
2651	321
2652	1153
2653	459
2654	446
2655	288
2656	1154
2657	77
2658	70
2659	475
2660	810
2661	675
2662	1155
2663	787
2664	1156
2665	822
2666	420
2667	1104
2668	259
2669	393
2670	542
2671	991
2672	992
2673	489
2674	135
2675	1157
2676	1158
2677	1159
2678	1160
2679	47
2680	432
2681	610
2682	1161
2683	1162
2684	193
2685	1163
2686	1164
2687	1165
2688	1166
2689	856
2690	118
2691	1167
2692	1060
2693	1101
2694	1168
2695	945
2696	1169
2697	470
2698	1170
2699	217
2700	1171
2701	1172
2702	335
2703	105
2704	932
2705	950
2706	608
2707	766
2708	1122
2709	1010
2710	260
2711	310
2712	946
2713	272
2714	669
2715	106
2716	119
2717	415
2718	491
2719	196
2720	823
2721	1173
2722	1174
2723	1175
2724	608
2725	621
2726	1176
2727	1177
2728	439
2729	1178
2730	931
2731	1179
2732	941
2733	1180
2734	1181
2735	1182
2736	1183
2737	286
2738	1184
2739	170
2740	1185
2741	144
2742	467
2743	321
2744	1186
2745	1187
2746	1188
2747	1189
2748	1190
2749	913
2750	1191
2751	1192
2752	1193
2753	1194
2754	894
2755	1195
2756	376
2757	162
2758	1196
2759	834
2760	1197
2761	851
2762	1198
2763	1199
2764	852
2765	1117
2766	391
2767	1200
2768	320
2769	1131
2770	1201
2771	325
2772	218
2773	1086
2774	781
2775	161
2776	1202
2777	1111
2778	1117
2779	1203
2780	1204
2781	1205
2782	312
2783	1206
2784	1153
2785	1075
2786	1207
2787	1110
2788	1208
2789	1209
2790	276
2791	1210
2792	1211
2793	405
2794	37
2795	162
2796	1212
2797	622
2798	132
2799	132
2800	762
2801	50
2802	1213
2803	109
2804	1214
2805	538
2806	1215
2807	165
2808	452
2809	145
2810	525
2811	250
2812	1216
2813	1217
2814	1218
2815	1130
2816	1219
2817	1220
2818	1221
2819	396
2820	1222
2821	502
2822	1223
2823	1224
2824	385
2825	610
2826	402
2827	382
2828	486
2829	925
2830	1218
2831	1093
2832	1225
2833	1226
2834	683
2835	1227
2836	339
2837	682
2838	391
2839	1228
2840	472
2841	764
2842	245
2843	777
2844	462
2845	71
2846	1229
2847	477
2848	183
2849	1230
2850	1231
2851	1232
2852	1233
2853	1234
2854	1235
2855	689
2856	345
2857	1048
2858	432
2859	1236
2860	754
2861	1237
2862	583
2863	147
2864	1238
2865	1239
2866	1240
2867	1241
2868	1242
2869	589
2870	1243
2871	1244
2872	430
2873	1245
2874	19
2875	851
2876	1039
2877	316
2878	1246
2879	1247
2880	1248
2881	183
2882	720
2883	1249
2884	1250
2885	1251
2886	196
2887	1252
2888	292
2889	126
2890	1126
2891	1253
2892	1254
2893	254
2894	139
2895	1255
2896	760
2897	559
2898	348
2899	358
2900	890
2901	587
2902	1256
2903	1257
2904	512
2905	130
2906	234
2907	671
2908	520
2909	1015
2910	864
2911	1090
2912	1258
2913	204
2914	590
2915	618
2916	1259
2917	323
2918	1260
2919	523
2920	1261
2921	1262
2922	817
2923	1263
2924	110
2925	5
2926	1264
2927	638
2928	1265
2929	945
2930	1187
2931	863
2932	601
2933	1266
2934	1267
2935	1268
2936	1269
2937	1270
2938	878
2939	1271
